C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_20_695.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_20_695.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_20_695.jpg, 0, 0, 0, 7.785999E-05
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_20_796.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_20_796.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_20_796.jpg, 0, 0, 0, 7.819074E-05
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_20_898.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_20_898.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_20_898.jpg, 0, 0, 0, 7.822905E-05
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_20_999.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_20_999.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_20_999.jpg, 0, 0.1307541, 0, 0.01076674
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_21_102.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_21_102.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_21_102.jpg, 0, 0.4379826, 0, 0.4106778
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_21_205.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_21_205.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_21_205.jpg, -0.1719783, 0.733014, 0, 1.114454
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_21_308.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_21_308.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_21_308.jpg, -0.5350967, 1, 0, 2.439931
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_21_411.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_21_411.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_21_411.jpg, -0.8307281, 1, 0, 3.567933
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_21_514.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_21_514.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_21_514.jpg, -1, 1, 0, 4.659933
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_21_616.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_21_616.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_21_616.jpg, -0.7856697, 1, 0, 5.799785
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_21_719.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_21_719.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_21_719.jpg, -0.4783749, 1, 0, 6.962784
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_21_823.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_21_823.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_21_823.jpg, -0.1800171, 1, 0, 8.107556
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_21_926.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_21_926.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_21_926.jpg, 0, 1, 0, 9.446695
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_22_028.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_22_028.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_22_028.jpg, 0, 1, 0, 10.55883
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_22_128.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_22_128.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_22_128.jpg, -0.0425469, 1, 0, 11.49366
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_22_232.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_22_232.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_22_232.jpg, -0.3390999, 1, 0, 12.72604
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_22_336.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_22_336.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_22_336.jpg, -0.1583585, 1, 0, 13.78656
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_22_440.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_22_440.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_22_440.jpg, 0, 1, 0, 14.87842
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_22_544.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_22_544.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_22_544.jpg, 0, 1, 0, 15.85128
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_22_648.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_22_648.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_22_648.jpg, 0, 1, 0, 17.12498
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_22_749.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_22_749.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_22_749.jpg, -0.0694758, 1, 0, 18.18684
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_22_849.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_22_849.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_22_849.jpg, -0.3713889, 1, 0, 19.15021
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_22_951.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_22_951.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_22_951.jpg, -0.3612099, 1, 0, 20.0682
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_23_055.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_23_055.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_23_055.jpg, -0.05179856, 1, 0, 21.0622
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_23_155.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_23_155.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_23_155.jpg, 0, 1, 0, 22.07369
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_23_255.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_23_255.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_23_255.jpg, 0, 1, 0, 23.03615
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_23_356.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_23_356.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_23_356.jpg, -0.2416428, 1, 0, 24.00057
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_23_458.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_23_458.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_23_458.jpg, -0.3533451, 1, 0, 24.8548
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_23_560.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_23_560.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_23_560.jpg, -0.04812834, 1, 0, 25.81288
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_23_665.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_23_665.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_23_665.jpg, 0, 1, 0, 26.74925
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_23_767.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_23_767.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_23_767.jpg, 0, 1, 0, 27.8736
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_23_868.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_23_868.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_23_868.jpg, 0, 1, 0, 28.80146
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_23_970.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_23_970.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_23_970.jpg, 0, 1, 0, 29.72007
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_24_074.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_24_074.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_24_074.jpg, 0, 1, 0, 30.19004
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_24_177.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_24_177.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_24_177.jpg, 0, 1, 0, 30.19028
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_24_277.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_24_277.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_24_277.jpg, 0, 1, 0, 30.19027
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_24_381.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_24_381.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_24_381.jpg, 0, 1, 0, 30.1903
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_24_484.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_24_484.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_24_484.jpg, -0.2340198, 1, 0, 30.17589
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_24_588.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_24_588.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_24_588.jpg, -0.5866941, 1, 0, 30.13007
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_24_690.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_24_690.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_24_690.jpg, -0.8660297, 1, 0, 30.1013
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_24_794.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_24_794.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_24_794.jpg, -0.571016, 1, 0, 30.18606
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_24_895.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_24_895.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_24_895.jpg, -0.2694185, 1, 0, 30.20084
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_24_996.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_24_996.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_24_996.jpg, 0, 1, 0, 30.18368
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_25_101.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_25_101.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_25_101.jpg, 0, 1, 0, 30.18956
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_25_203.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_25_203.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_25_203.jpg, 0, 1, 0, 30.19028
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_25_308.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_25_308.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_25_308.jpg, 0, 1, 0, 30.19027
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_25_411.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_25_411.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_25_411.jpg, 0, 1, 0, 30.19043
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_25_514.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_25_514.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_25_514.jpg, 0, 1, 0, 30.1896
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_25_618.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_25_618.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_25_618.jpg, 0, 1, 0, 30.1902
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_25_722.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_25_722.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_25_722.jpg, 0.0385194, 1, 0, 30.18875
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_25_827.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_25_827.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_25_827.jpg, 0.3572895, 1, 0, 30.16265
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_25_930.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_25_930.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_25_930.jpg, 0.04786112, 1, 0, 30.19035
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_26_032.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_26_032.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_26_032.jpg, 0, 1, 0, 30.18965
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_26_135.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_26_135.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_26_135.jpg, 0, 1, 0, 30.19022
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_26_236.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_26_236.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_26_236.jpg, 0, 1, 0, 30.1903
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_26_337.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_26_337.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_26_337.jpg, 0, 1, 0, 30.1907
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_26_441.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_26_441.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_26_441.jpg, 0, 1, 0, 30.19082
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_26_546.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_26_546.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_26_546.jpg, 0, 1, 0, 30.18811
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_26_646.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_26_646.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_26_646.jpg, 0, 1, 0, 30.1905
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_26_747.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_26_747.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_26_747.jpg, 0, 1, 0, 30.19052
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_26_850.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_26_850.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_26_850.jpg, 0, 1, 0, 30.18998
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_26_954.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_26_954.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_26_954.jpg, -0.1118559, 1, 0, 30.18701
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_27_055.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_27_055.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_27_055.jpg, -0.414339, 1, 0, 30.15249
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_27_159.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_27_159.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_27_159.jpg, -0.638584, 1, 0, 30.12817
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_27_261.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_27_261.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_27_261.jpg, -0.3396214, 1, 0, 30.19314
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_27_362.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_27_362.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_27_362.jpg, -0.03609516, 1, 0, 30.18759
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_27_466.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_27_466.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_27_466.jpg, 0, 1, 0, 30.18961
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_27_573.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_27_573.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_27_573.jpg, 0, 1, 0, 30.19027
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_27_674.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_27_674.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_27_674.jpg, 0, 1, 0, 30.19035
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_27_781.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_27_781.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_27_781.jpg, 0, 1, 0, 30.19025
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_27_886.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_27_886.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_27_886.jpg, 0, 1, 0, 30.19031
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_27_991.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_27_991.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_27_991.jpg, 0, 1, 0, 30.19029
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_28_092.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_28_092.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_28_092.jpg, 0, 1, 0, 30.19046
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_28_193.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_28_193.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_28_193.jpg, 0, 1, 0, 30.19029
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_28_300.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_28_300.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_28_300.jpg, 0, 1, 0, 30.1903
C:\Users\Hakan\Desktop\TrainingsData\IMG\center_2021_09_28_02_03_28_407.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\left_2021_09_28_02_03_28_407.jpg, C:\Users\Hakan\Desktop\TrainingsData\IMG\right_2021_09_28_02_03_28_407.jpg, -0.1392258, 1, 0, 30.18483
